ClienteID,Nombre,MontoOriginal
2975,Laura Rodriguez,5163
2976,Danielle Miller,17380
2977,Brandon Brown,17271
2978,Brandon Rangel,22862
2979,Joe Porter,3304
2980,Melanie Shaffer,24596
2981,Steven Garrett,17117
2982,Tamara Hunter,8353
2983,Michael Bradley,1807
2984,Larry Baldwin,2300
2985,Donald Sanchez,17256
2986,Carrie Reeves,11246
2987,Ian Jackson,18751
2988,Kenneth Davis,7905
2989,Christina Brown,21660
2990,Amanda Rogers,2408
2991,William Williams,24365
2992,Mark Hamilton,17937
2993,Jason Green,1953
2994,Brenda Stewart,4672
2995,Ms. Kimberly Moore,5676
2996,Maurice Webster,15405
2997,Shawn Davila,8600
2998,Sara Hayes,15748
2999,Adriana Myers,10881
3000,Mathew Taylor,21949
3001,Samuel Rodriguez,20887
3002,Heather Bailey,18413
3003,William Butler,12524
3004,Charles Shaw,2830
3005,Tammy Butler,9268
3006,Corey Barr,2799
3007,Joseph Garcia,12678
3008,Sarah Brown,12873
3009,Joshua Moore,24369
3010,Meredith Martinez,22466
3011,Linda Vaughn,14392
3012,Whitney Tucker,4829
3013,Mrs. Makayla Barker,4470
3014,Kenneth Moody,15596
3015,Charles Rocha,15212
3016,Tommy Peters,17533
3017,Gregory Page,21476
3018,Michael Conner,10495
3019,Lindsey Howell,20651
3020,Kristi Blanchard,22711
3021,Michelle Cox,16705
3022,Charles Bray,6219
3023,Stephanie Boyd,5882
3024,Mary Matthews,1793
3025,Jamie Rodriguez,23885
3026,Sabrina Keller,18562
3027,Samuel Spence,7299
3028,Lauren Harris,12749
3029,Tammy Haney,1327
3030,Maria Hudson,11770
3031,Hannah Payne,1004
3032,Lauren Thomas,18770
3033,Michael Coleman,2810
3034,Tammy Harris,2534
3035,Jennifer Jones,24778
3036,Jodi Hopkins,15891
3037,Kimberly Harris,12583
3038,Sierra Roberts,13935
3039,Ricardo Mayo,9566
3040,Colton Francis,15287
3041,Nicholas Gomez,16354
3042,Teresa Myers,11006
3043,Harry Nichols,2319
3044,William Gonzalez,11441
3045,Anna Ferguson,24031
3046,Maria Sweeney,17142
3047,Margaret Nelson,13960
3048,Robert Nguyen,18263
3049,Randy Kelly,23968
3050,Mrs. Alison Dawson MD,14413
3051,Jennifer Kline,19177
3052,Kimberly Butler,4314
3053,Megan Cox,17105
3054,Brandon Tran,22354
3055,Rebecca Cook,10131
3056,Katie Wilson MD,6104
3057,Amy Armstrong,4244
3058,Jennifer Burnett,22036
3059,Christopher Taylor,12809
3060,Douglas Livingston,21994
3061,Sheryl Jones,7573
3062,Jordan Ballard,8554
3063,Michael Freeman,3237
3064,Brandi Long,1205
3065,Tina Lucas,6919
3066,Jeffery Webster,7008
3067,Darryl Martin,10393
3068,Benjamin Gonzales,5142
3069,Michael White,7323
3070,Aaron Davis,8660
3071,Adriana Cooper,19681
3072,George Scott,16924
3073,Chelsea Garcia,10255
3074,Kimberly Bright,7372
3075,Matthew Bentley,23201
3076,Carlos Peterson,20433
3077,Jeffrey Johnson,10650
3078,Danielle Williams,16453
3079,Donald Parks,24224
3080,Sandra King,11390
3081,Susan Brewer,2349
3082,Donald Erickson,15920
3083,Anna Black,17860
3084,Brandon Montgomery,10855
3085,Jennifer Camacho,24369
3086,Amy Lee,8017
3087,John Mccarty,20628
3088,Brian Lee,22376
3089,Diana Mitchell,17250
3090,Christina Webster,17082
3091,Jessica Mendez,15427
3092,Tiffany Cooke MD,10923
3093,James Young,5039
3094,Gabriel Martin,13969
3095,Kelly Thompson,22984
3096,Michael Jimenez,3820
3097,Isabel Bender,4377
3098,Joseph Ford,22605
3099,Robert Moore,17520
3100,Shannon Moss PhD,18041
3101,Joshua Velasquez,6355
3102,Brian Cruz,8263
3103,Brianna Avila,3794
3104,Michael Hernandez DDS,14306
3105,Henry Ortega,11090
3106,Ann Davis,18109
3107,Sara Drake,7382
3108,Shane Davila,19816
3109,Scott Williams,2777
3110,Kathryn Larson,10251
3111,Eugene Chen,14569
3112,William Ross,1535
3113,Martin Brown,10869
3114,Nicole Payne,16818
3115,Maria Jones,17748
3116,Carla Smith,15139
3117,Maria Pittman,6035
3118,Kimberly Johnson DVM,21410
3119,Michael Simon,7562
3120,Daniel Chambers,12696
3121,Crystal Hughes,3453
3122,Sandra Anderson,9814
3123,Jason Lopez,11972
3124,Scott Miller,14571
3125,Justin Gutierrez,12809
3126,April Crawford,1053
3127,Mark Garcia,5485
3128,Erica Reed,2955
3129,Timothy Parker,17697
3130,Bryan Wagner,14081
3131,Kevin Sanders,24116
3132,Michael Brooks,23549
3133,Joseph Jones,23553
3134,Amy Norman,21641
3135,Mary Golden,15409
3136,Anthony Jones,7036
3137,David Allen,12511
3138,Dr. Steven Scott,15625
3139,Willie Haynes,7104
3140,Felicia Smith,21916
3141,Gary Richardson,11173
3142,Gabriel Smith,15370
3143,Roger Alvarado,10236
3144,James Clark,18189
3145,Brian Jacobs,24881
3146,Tamara Rios,8538
3147,Monica Patton,14933
3148,Ashley Anderson,10878
3149,Timothy Quinn,23886
3150,Jason Benitez,18489
3151,Caitlin Mercado,6557
3152,Jimmy Flores,23300
3153,Mitchell Christensen,10810
3154,Sherry Stanley,18950
3155,Jason Peterson,15746
3156,Jeffrey Harrison,12536
3157,Albert Garcia,1091
3158,Victoria Prince,11478
3159,Matthew Cohen,22003
3160,Taylor Michael,23373
3161,Karen Gardner,20169
3162,Robin Hood,2957
3163,Ashley Hunt,5758
3164,Corey Brown,6151
3165,Kayla Gates,10816
3166,Leslie White,6835
3167,Patricia Meyer,2980
3168,Dawn Palmer,23404
3169,Larry Parks,3584
3170,Gregory Conner,5618
3171,Lisa Kirby,7780
3172,Anne Fisher,3522
3173,Melissa Walters,20229
3174,Wyatt Reyes,12250
3175,Andre Lopez,23907
3176,James Fernandez,20448
3177,Francis Garcia,24392
3178,Ronald Green,13587
3179,Shelby Garcia,15621
3180,Jenna Jenkins,21350
3181,Jessica Sandoval,9607
3182,Raymond Harvey,18566
3183,Mary Lloyd,9205
3184,Robert Mitchell,10568
3185,Melissa Hicks,17725
3186,Mrs. Elizabeth Johnson,19208
3187,Anna Martin,13230
3188,Ryan Davis,15200
3189,Dale Olson,14244
3190,Justin Rollins,7367
3191,Shirley Lambert,3900
3192,William Woodard,16430
3193,Chad Cruz,9056
3194,Jonathan Hurley,18556
3195,Pamela Petersen,8895
3196,Eric White,21848
3197,Heather May,20600
3198,Allison Kane,2898
3199,Jacqueline Lawson,10146
3200,Mary Bartlett,3960
3201,Veronica Tapia,13200
3202,Autumn Wagner,14600
3203,Kristi Byrd,15529
3204,Angel Summers,12153
3205,Jennifer Cannon,12538
3206,Erin Miller,1126
3207,Joseph Hendricks,12472
3208,Zachary Fisher,6048
3209,Alexa Thomas,21388
3210,Shannon Russo,24602
3211,Sean Wright,24512
3212,Michael Miller,19583
3213,Denise Scott,4230
3214,Cindy Collins,4208
3215,Tammy Galvan,24342
3216,Katrina Sheppard,7879
3217,Angela Anderson,6220
3218,Gary Kent,6796
3219,Jose Smith,7804
3220,Jennifer Robinson,11468
3221,Steven May PhD,7339
3222,Crystal Eaton,16888
3223,Chad Strong,4268
3224,Joshua Avery,5726
3225,Joanne Rodriguez,3299
3226,Mary Woods,23725
3227,Jennifer Brown,23553
3228,Gregory Tanner,2120
3229,Kenneth Lee,19927
3230,Christina West,20643
3231,Tina Meyers,14280
3232,Elizabeth Gutierrez,1564
3233,Jenna Singleton,11956
3234,Angel Rodgers,7753
3235,Dr. Michael Lewis MD,7855
3236,Hannah Johnson,17896
3237,Omar Johnson,8035
3238,April Blevins,12710
3239,Sara Lee,24266
3240,Samantha Porter,16360
3241,Mrs. Christina Morales,20076
3242,David Wyatt,4572
3243,Mr. Steven Becker,23092
3244,Katie Moore,19276
3245,Tiffany Carey,23041
3246,Lauren Martin,4510
3247,Christina Costa,16802
3248,Janet Gomez,11427
3249,Angelica Carr,22970
3250,Joseph Gibson,2547
3251,Lauren Lawson,14742
3252,Edward Downs,11350
3253,Bernard Jones,10762
3254,Kimberly Clark,14550
3255,Paul Hancock,9518
3256,Jessica Stout,7198
3257,Joseph Garcia,12622
3258,Karen Marks,2325
3259,Joseph Kramer,23989
3260,Eddie Hughes,15397
3261,Mary Johnson,18711
3262,Nicholas Hernandez,3032
3263,Krista Montgomery,24168
3264,Joshua Ali,24932
3265,Nancy Patel,5919
3266,Tasha Dyer,7851
3267,Ruben Martin,6203
3268,Derek Yates,23360
3269,Ryan Cruz,7809
3270,Alexandria Ray,10196
3271,Mark Roberts,21495
3272,Ronald Castillo,10485
3273,Tina Stafford,15475
3274,Heather Marshall,15456
3275,Kevin Oliver,3710
3276,Kimberly Chambers,18166
3277,Mario Mcgee,23525
3278,Ashley Hawkins,1538
3279,Sarah Newton,2638
3280,Laurie Huerta,9780
3281,Carl Turner,16955
3282,Tiffany Cook,8804
3283,Devin Brown,12339
3284,Sergio Hill,6388
3285,Eric Ross,18472
3286,Bryan Estrada,19087
3287,Tammy Novak,1277
3288,Justin Bush,22965
3289,Brandon Rubio,12318
3290,Anthony Torres,16559
3291,Jennifer Riddle,24829
3292,Kelsey Patterson,13981
3293,Gary Cook,10131
3294,Pamela Rich,9947
3295,Andrew Perkins,13614
3296,William Mccoy,10731
3297,Hector Valencia,14989
3298,Carrie Armstrong,15085
3299,Duane Powell,9395
3300,Tracy Walsh,17957
3301,Christie Little,17556
3302,Karina Mcgee,6095
3303,Lee Marshall,22015
3304,Curtis Lopez,18018
3305,Kelly Hall,7739
3306,Kendra Flores,6822
3307,Denise Mack,2269
3308,Emily Flores,18338
3309,Dave Duncan,23033
3310,Miss Marisa Crawford DVM,15226
3311,Erica Miller,3651
3312,Ashley Evans,24655
3313,Steven Clay,7957
3314,James Rodriguez,19127
3315,Sheri Russell,22601
3316,Christine Fisher,8286
3317,Kimberly Thomas,23878
3318,Mark Murray,22882
3319,Andrew Cole,22465
3320,Andrea Young,5464
3321,Monica Murray,13598
3322,Stephanie Faulkner,11824
3323,Dustin Walter,1468
3324,Rebecca Kelley,15528
3325,Logan Simpson,15429
3326,Melissa Stephens,3436
3327,Stephanie Long,5833
3328,Eugene Johnson,9960
3329,Matthew Vaughan,11060
3330,Eric Randolph,16618
3331,Jessica Cardenas,6696
3332,Brandy Jones,22767
3333,Thomas Norris,18996
3334,George Page,19886
3335,Charles Henderson,14298
3336,Lisa Baker,7093
3337,Alexa Harrington,16774
3338,Alexis Young,6822
3339,Alexander Wyatt,6487
3340,Vanessa Taylor,22568
3341,Joan Garcia,22995
3342,Edward Campos,22470
3343,Jennifer Patrick,2376
3344,Katrina Barnett,5594
3345,Natalie Whitney,1225
3346,Mark Garcia,4280
3347,Samantha Neal,4540
3348,Antonio Smith,19570
3349,Victoria Murphy,24860
3350,Steven Rhodes,21734
3351,Pamela Beck,18531
3352,Timothy Whitehead,6117
3353,David Scott,10634
3354,Katie Stewart,7495
3355,Jennifer Li,24309
3356,Mark Marshall,19925
3357,Jordan Carrillo,24366
3358,Madison Munoz,2778
3359,Wendy Holt,2103
3360,Lisa Martinez,6862
3361,Danielle Cole,13774
3362,Juan Rice,13016
3363,Jonathan Horton,12626
3364,Alyssa Hill,7865
3365,Dr. Dominique Banks DDS,9447
3366,Kimberly Buck,8942
3367,Benjamin Montes,14911
3368,Brian Dixon,17187
3369,Robert Kelley,19229
3370,Karen Martinez,13472
3371,Roy Ward,22918
3372,Sarah Smith,19372
3373,Jesse Austin,8305
3374,Matthew Blake,2511
3375,Lisa Miller,10418
3376,Laurie Ferguson,23262
3377,Martin Reyes,12375
3378,Richard Jarvis,8847
3379,Michelle Brown,20094
3380,Isaac Simmons,21845
3381,Carmen Fuentes,16120
3382,Belinda Pena,12397
3383,Roberta Greene,23189
3384,Jason Conner,13092
3385,Robert Wilson,23702
3386,James Richardson,1537
3387,Gina Acosta,20976
3388,Robert Moore,23684
3389,Robert Howe,4710
3390,Judy Cooper,24202
3391,Anthony Conner,2957
3392,Brad Davis,17000
3393,Judith Dominguez,4221
3394,Teresa Perez,22399
3395,Dana Arnold,18940
3396,Andrew Mcgee,15252
3397,Eric Mosley,22083
3398,Kimberly Rodriguez,20818
3399,Philip Bates,23703
3400,Justin Stewart,23511
3401,Paul Wilson,17791
3402,Anthony Rodriguez,11469
3403,Brenda Mccoy,13420
3404,Brittany Reed,20059
3405,Lindsey Moreno,2011
3406,Brianna Chang,23651
3407,Heather Duran,19958
3408,Ashley King,12829
3409,Jose Herrera,15124
3410,Jennifer Scott,20890
3411,Louis Miller,2976
3412,Kelly Santos,23268
3413,Peter Jones,23171
3414,Kathy Singh,6206
3415,Crystal Hanson,24986
3416,Sharon Burnett,12728
3417,Erin Burke,2837
3418,Marc Gomez,8055
3419,Ryan Carter,15873
3420,Patricia Shaw,4414
3421,Kara Prince,7278
3422,Lisa Molina,19123
3423,John Diaz,2732
3424,Kelly Gonzales,2690
3425,Jason Davis,9041
3426,Derrick Austin,21697
3427,Kara Jones,18250
3428,Dominique Garner,16254
3429,James Smith,21438
3430,Calvin James,9830
3431,John Ortega,22517
3432,Heather Lewis,17865
3433,Tracy Mills,23991
3434,Ana Stanley,15397
3435,Elizabeth Sharp,4572
3436,Maria Thompson DDS,20215
3437,Tracey Nicholson,22809
3438,Joshua Wells,6969
3439,Tyler Jones,9569
3440,Scott Hodges,19050
3441,Ryan Aguilar,9162
3442,Angela Manning,6801
3443,Kathryn Smith,22081
3444,Bradley Bond,6975
3445,David Fry,15342
3446,Allen Chen,13854
3447,Debbie Johnson,3193
3448,Richard Young,21563
3449,Thomas Mccoy,15057
3450,Renee Morris,7906
3451,Deborah Ramirez,11992
3452,Jennifer Hardy,22300
3453,Mark Tanner,3180
3454,Sandra Taylor,10276
3455,Kristen Hunter,24711
3456,Andrew Walter,7952
3457,Nathaniel Hunter,5113
3458,Steven Martin,3998
3459,Lori King,2398
3460,Margaret Adams,1089
3461,Leslie Perry,19262
3462,Jennifer Obrien,18778
3463,Chris Fischer,5370
3464,Sharon Armstrong,5642
3465,Grace Walker,13515
3466,Cheryl Hall,6699
3467,Michael Johnston,11161
3468,Adrian Sims,13396
3469,Amanda Woodard,6403
3470,Robert Ramirez Jr.,16010
3471,David Arellano,2108
3472,Michael Arellano,4794
3473,Dalton Price,6453
3474,Brandon Johnson,18111
3475,Ronald Ruiz,18526
3476,Michael Phillips,2958
3477,Daniel Carroll,19649
3478,Amy Mendoza,19137
3479,Nathan Johnson,13220
3480,Chad Allen,19087
3481,Kathleen Guerrero,2792
3482,Veronica Gomez,3265
3483,Victoria Harris,1548
3484,Diane Stephenson,3173
3485,Wanda Guzman,11485
3486,Brian Bruce,15047
3487,Jeffrey Crawford,17623
3488,Timothy Mcdonald,10653
3489,Jessica Moon,5217
3490,Jeremy Morgan,22176
3491,Clayton Hall,8257
3492,Claudia Reese,1920
3493,Brandy Garcia,10727
3494,Mrs. Michelle Harris,21266
3495,Lindsay Fisher,19160
3496,Rodney Jones,3270
3497,Justin Smith,6662
3498,Robert Coleman,13052
3499,Shelley Hall,21466
3500,Amber Perez,4177
3501,Brooke Perry,3934
3502,Robert Gonzalez,13071
3503,Howard Griffith,19395
3504,David Welch,14865
3505,Kevin Brown,1694
3506,Nicholas Campbell,13297
3507,Katherine Jackson,2450
3508,Matthew Baker,21356
3509,Trevor Williams,20235
3510,Stephen Stevens,17652
3511,Shane Kelly,6508
3512,Melissa Anthony,24825
3513,Glenn Norris,12877
3514,Tanner Lopez,20980
3515,Christine Simpson,8581
3516,Krista Rodriguez,15614
3517,Lindsay Sanchez,20524
3518,Jonathan Daniels,3592
3519,Marissa Marshall,10350
3520,Jeremy Bennett,6564
3521,Katherine Herrera,6250
3522,Ronald Jones,13202
3523,Logan Maldonado,24968
3524,Katie Sanford,10167
3525,Lisa Garcia,24583
3526,Valerie Burton,21694
3527,Darrell Brown,4006
3528,Lisa Jones,20099
3529,Kimberly Bailey,19596
3530,Christina May,15208
3531,Benjamin Burch,9212
3532,Dawn Baker,5681
3533,Bryan Rogers,4500
3534,Sarah Meyers,8545
3535,William May,5183
3536,Megan Miles,3588
3537,Darryl Turner,22768
3538,Kevin Cox,3733
3539,Casey Osborne,18360
3540,Ellen Miller,19638
3541,Daniel Turner,18794
3542,Stephanie Flowers,3953
3543,Christopher Gibbs,19132
3544,Logan Neal,15426
3545,Shannon Clark,13638
3546,Brittany Campbell,14088
3547,Stacy Stephenson,6611
3548,Ashley Wolf,21402
3549,James Brown,23879
3550,Gary Foster,4969
3551,Jonathan Bell,18944
3552,Jared Moyer,14680
3553,Nicole Jenkins,17640
3554,Logan Malone,24801
3555,Brian Warner,5443
3556,Carolyn Frederick,5581
3557,Robert Gill,5254
3558,David Ryan,20856
3559,Michele Lopez,18738
3560,John Liu,11131
3561,Kelsey Hampton,11754
3562,Miranda Moore,4993
3563,Johnny Young,11668
3564,Allison Anderson,23376
3565,Heidi Yates,24442
3566,Jessica Lambert,15817
3567,Allen Hernandez,24525
3568,Sherry Chung,11708
3569,Glenn Johnson,10355
3570,Julia Porter,1510
3571,Elaine Yang,17095
3572,Donna Steele,16462
3573,Denise Turner,18648
3574,Cynthia Jackson,6262
3575,Eric Douglas,24173
3576,Linda Alexander,15218
3577,Julia Scott,13102
3578,Terrence Price,8962
3579,Kimberly Ray,22384
3580,Karen Johnson,14413
3581,Dominique Barnes,5321
3582,Audrey Marks,1555
3583,Brittany Thomas,20679
3584,Vincent Jones,24779
3585,Michael Harrington,24287
3586,Anna Hughes,17839
3587,Mrs. Jamie Mckinney DDS,12640
3588,Zachary Hale,9013
3589,Jacob Reyes,10317
3590,Cameron Patterson,10141
3591,Julie Flynn,23947
3592,Craig Roth,2982
3593,Sarah Robinson,22763
3594,Daniel Ford,4236
3595,Amy Dawson,21129
3596,Emma Williams,22450
3597,Kimberly Murphy,20767
3598,Michelle Conway,9819
3599,Steven Taylor,8374
3600,Tiffany Scott,24533
3601,Vickie Palmer,7330
3602,Kathleen Fernandez,12918
3603,Corey Baker,8942
3604,Christopher Brady,4438
3605,Meagan Dawson,2636
3606,Alex Mendoza,8622
3607,Tiffany Alexander,19661
3608,Charles Vazquez,19282
3609,Cody George,6810
3610,Raymond Yang,14856
3611,Mark Torres,15080
3612,Michael Odom,21767
3613,Shane Everett,20179
3614,Carl Blankenship,8817
3615,Donna Schneider,11382
3616,Carmen Hunter,12749
3617,Ian Griffith,18594
3618,Joseph York,19520
3619,Xavier Esparza,10147
3620,Crystal Baker,8374
3621,John Wilkerson,21320
3622,Vanessa Leonard,21245
3623,Suzanne Blevins,11889
3624,Barbara Weber,1800
3625,Michael Cruz,10909
3626,Angela Bradford,1866
3627,Cindy Campbell,11834
3628,Erin Thornton,1637
3629,Alec Cooley,14831
3630,Derek Duarte,13406
3631,Kenneth Smith,1368
3632,David Lewis,15036
3633,Regina Davis,19087
3634,Tyler Gonzalez PhD,6022
3635,Steven Johnson,5423
3636,Michael Ponce,13673
3637,Joseph Castillo,11108
3638,Garrett Smith,10310
3639,Patrick Ward,21027
3640,Dr. Tara Daniel MD,17850
3641,John Hernandez,22706
3642,Paul Boyle,21451
3643,Ivan Le,10068
3644,Steve King,13948
3645,Jennifer Butler,23171
3646,Jason Sweeney,2354
3647,Tammy Wright,24186
3648,April Hernandez,2169
3649,Alexandria Powell,14115
3650,Ricky Mills,11309
3651,Samantha Hester,7798
3652,Andrew Hughes MD,11902
3653,Jeffrey Ibarra,12255
3654,Kirsten York,2110
3655,Joseph Bowman,3006
3656,Jim Jones,24226
3657,Vincent Hall,8158
3658,Anthony Jackson,23903
3659,Susan Bennett,12091
3660,Todd Ayers,3171
3661,Stephanie Salazar,4803
3662,Dawn Smith,8885
3663,Eric Kim,24303
3664,Seth Davis,22119
3665,Christopher Davis,24313
3666,Samantha Walsh,23481
3667,Brandon Mclaughlin,2192
3668,Jared Jones,15031
3669,Joe Roberts,19769
3670,Meghan Dillon,4997
3671,John Christian,22020
3672,David Ryan,24555
3673,Joseph Ballard,9360
3674,Anthony Shepard,9768
3675,Richard Armstrong,20530
3676,Stephanie Bell,16979
3677,Rachel Delgado,24920
3678,Benjamin Bell,11586
3679,Danielle Watson,23152
3680,Thomas Mccormick,7823
3681,John Salinas,3389
3682,Keith Schmidt,24695
3683,Tony Rios,12846
3684,Laura Ayala,10744
3685,Jacob Shaw,17892
3686,Holly Beard,9572
3687,Grant Reed,12855
3688,Jamie Casey,19957
3689,Jerry Taylor,11688
3690,Jason Anderson,7711
3691,Bryan Mcclain,6329
3692,Kristen Rose,21562
3693,Jennifer Scott,20559
3694,David Powers,5628
3695,Maurice Garrett,16338
3696,Brian Richardson,5234
3697,Alicia Green,15348
3698,Paige Moody,14610
3699,Scott Rubio,13317
3700,Wesley Roberts,9449
3701,Linda Savage,22808
3702,Jasmine Norris,24581
3703,Courtney Wilkinson,18479
3704,Jeffrey Black,22069
3705,Cheryl Davenport,8855
3706,Denise Armstrong,11992
3707,Paula Flynn,21208
3708,Theresa Mitchell,18840
3709,Stephen Snyder,16511
3710,Heather Tate,17943
3711,Jeffrey Gibson,7869
3712,Maria Hill,24763
3713,Jill Wolf,4454
3714,Lisa Shah,20933
3715,Cindy Alexander,5793
3716,Vicki Hall,17240
3717,Alexis Flores,11541
3718,Kelly Gutierrez,8622
3719,Steven Allen,11103
3720,Jessica Moore,13303
3721,Joy Patton,9933
3722,Alec Wolfe,6709
3723,Gary Powell,12556
3724,Michael Avila,17845
3725,Andrew Graham,17072
3726,Miranda Cole,17433
3727,Jesus Morgan,23307
3728,Ronald Romero,13059
3729,Valerie Foster,3167
3730,Cristina Chambers,7865
3731,Ronald Berry,17857
3732,Holly Benitez,14264
3733,John Jones,11962
3734,Albert Mccall,24676
3735,William Kline,18670
3736,David Durham,20775
3737,Elizabeth Turner,20958
3738,Richard Shaw,17243
3739,Kelly Steele,10112
3740,Amy Smith,11919
3741,Adam Cohen,12770
3742,Jason Reynolds,6134
3743,Kim Hudson,3885
3744,Roberta David,14106
3745,Leonard Bennett,5330
3746,Alex Monroe,5746
3747,Christopher Young,6233
3748,Gloria Pacheco,8601
3749,Michael Bennett,4396
3750,Cody Knox,5364
3751,Grace Hernandez,2159
3752,Andrew Joseph,15650
3753,Bianca Williams,3421
3754,Lisa Rasmussen,6479
3755,Jeff Diaz,7820
3756,Thomas Black,7374
3757,Deborah Mendoza,2342
3758,Charles Garrett,14234
3759,Ryan Welch,7428
3760,Jonathan Butler,6235
3761,Francisco Lucas,15084
3762,Stephanie Sloan,19033
3763,Peter Monroe,13341
3764,Corey Owen,6479
3765,April Fleming,18043
3766,Adam Young,11108
3767,Jim Liu,22126
3768,Ryan Harris,18504
3769,James Brown,10544
3770,John Ayala,14696
3771,Valerie Parker,7161
3772,Amanda Golden,18181
3773,Natasha Smith,4768
3774,Debra Parker,10767
3775,Jared Williamson,19356
3776,Gina Brown,1895
3777,Daniel Singleton,19732
3778,Darren May,1208
3779,John Cervantes,4405
3780,Paul Lin,14206
3781,Joshua Ramsey,22103
3782,Gerald Martinez,10238
3783,Scott James,3808
3784,Jason Sampson,14505
3785,Dustin Mendoza,4199
3786,Susan Sanchez,19146
3787,Courtney Williams,23910
3788,George Davis,15343
3789,Danny Evans,22308
3790,Douglas Bailey,12824
3791,Crystal Ray,16906
3792,Manuel Wang,4543
3793,Nicholas Calhoun,24447
3794,Sean George,13737
3795,Holly Turner,15313
3796,Virginia Adams,13105
3797,Jerry Johnson,20611
3798,Matthew Evans,5808
3799,Theresa Powers,16750
3800,Melissa Coffey,2496
3801,Jennifer Conrad,21264
3802,Jordan Washington,15762
3803,April Robertson,23347
3804,Joe Mckee,9352
3805,Karen King,5304
3806,Yolanda Thornton,11467
3807,Joann Mullins,8883
3808,Ryan Wagner,21632
3809,Paul Rogers,19457
3810,Samantha Mcbride,17509
3811,Angela Kirby,6264
3812,Gwendolyn Underwood,3310
3813,Kristen Rangel,7845
3814,Jacqueline Gutierrez,6666
3815,Sharon Neal,12116
3816,Alexander Schmidt,9540
3817,Ebony Huffman,17830
3818,Christopher Robles,11954
3819,Evelyn Finley,20999
3820,Michael Thomas,19108
3821,Michael Perez,15457
3822,Amanda Hawkins,16248
3823,William Wood,18738
3824,Nicholas Martin,2898
3825,Amanda Ryan,13675
3826,Dr. Nichole Sanchez,19450
3827,David Elliott,17446
3828,Andrew Hart,11480
3829,Toni Pacheco,6487
3830,Dawn Bailey,5667
3831,Mason Roberts,10424
3832,Virginia Townsend,15643
3833,Mrs. Heather Jones MD,22982
3834,Karen Wright,24602
3835,Jeffrey Bass,10004
3836,Steven Cantu,14685
3837,Karen Perkins,4801
3838,Raymond Schneider,21156
3839,Vincent Wilson,20935
3840,Mrs. Stephanie Dunn,21443
3841,Danielle Bryan,7980
3842,Terry Howe,8715
3843,Donald Lopez,23476
3844,Maria Chen,15233
3845,Joshua Chapman,18410
3846,Bradley Adams,9065
3847,Steven Parker,14739
3848,Blake Hanna,1991
3849,Manuel Wilson,15755
3850,Kelly Moreno,5749
3851,Eric Willis,21876
3852,Sandra Moore,4777
3853,Timothy Hurley,2634
3854,Jacqueline Stewart,24112
3855,Kimberly Bass,8023
3856,Caleb Roberts,18849
3857,Joseph Johnson,2536
3858,Peter Gay,9726
3859,Caroline Cohen,4016
3860,Kathy Hayes,24424
3861,Dawn Brandt,7549
3862,Tammy Wilson,18283
3863,Nicholas Hill,13544
3864,Whitney Goodwin,9853
3865,Michael Gutierrez,18842
3866,James Ellis,16298
3867,James Ward,5224
3868,Jessica Miller,1956
3869,Anna Cox,24351
3870,Janet Simon,15636
3871,Sarah Watson,21999
3872,Juan Bailey,22411
3873,Julie Clark,14015
3874,Ryan Rush,23845
3875,Linda Sloan,24144
3876,Paige Davidson,6979
3877,Larry Smith,22255
3878,Sara Gonzalez,15035
3879,Sarah Villegas,14873
3880,Paige Harvey,9843
3881,Jodi Wilson,10976
3882,Janice Hendrix,15456
3883,Mr. Andre Fisher,8484
3884,Benjamin Bean,10052
3885,Terry Phillips,3063
3886,Thomas Lee,21754
3887,Melissa Lewis,8580
3888,Teresa Foster,7386
3889,Kimberly Zimmerman,1733
3890,Tanya Clark,7329
3891,Pamela Webster,21380
3892,Alexander Garrett,14339
3893,Paula Jackson,6571
3894,Cynthia Murphy,7959
3895,Wayne Ramos,1900
3896,Jeffrey Good MD,18287
3897,Amanda Nunez,16587
3898,Thomas Fuller,13870
3899,Thomas Watts,20615
3900,Paul Walton,17419
3901,Anthony Parker,8160
3902,Jacqueline Webb,3299
3903,Bruce Sullivan,5525
3904,Christopher Shaffer,20736
3905,David Medina,14831
3906,Eric Kelly,22900
3907,Kathleen Hamilton,20216
3908,David Flores,15536
3909,Stacey Campbell,21050
3910,Ricardo Guerrero,17831
3911,Courtney Fisher,20066
3912,Antonio Lawson,1647
3913,Jerry Carroll,14882
3914,Amber Smith,16239
3915,Tonya Long,5763
3916,Angela Rice,6495
3917,Chad Vance,13821
3918,Julie Moore,8555
3919,Cynthia Roberts,7478
3920,Molly Perkins,16064
3921,Alexandra Rosales,1574
3922,Nathaniel Hamilton,6226
3923,Kirsten Moore,20178
3924,Nicholas Morrow,17000
3925,William Hawkins,6884
3926,Teresa Riddle,13380
3927,Kenneth Bright,23130
3928,Tracy Lee,23764
3929,Brent Dawson,4718
3930,Taylor Edwards,9413
3931,Mary Ross,22206
3932,Ricky Anderson,17587
3933,Shelly Sandoval,16314
3934,Jennifer Ramirez,10886
3935,Patrick Lewis,13587
3936,Vickie Hanna,7224
3937,Willie Smith,16391
3938,Nicholas Raymond,5324
3939,Lisa Dixon,15079
3940,John Parks,18315
3941,Daniel Lambert,24803
3942,Karen Sullivan,12905
3943,Edward Peters,5068
3944,Donald Hernandez,7733
3945,Sara Potter,12768
3946,Lorraine Woods,12290
